organisationunitname,date,value,product
Nakuru County,2022-04-01,3202,Pop
Nakuru County,2022-05-01,2454,Pop
Nakuru County,2022-06-01,2689,Pop
Nandi County,2021-07-01,284,Pop
Nandi County,2021-08-01,209,Pop
Nandi County,2021-09-01,271,Pop
Nandi County,2021-10-01,194,Pop
Nandi County,2021-11-01,172,Pop
Nandi County,2021-12-01,199,Pop
Nandi County,2022-01-01,68,Pop
Nandi County,2022-02-01,125,Pop
Nandi County,2022-03-01,156,Pop
Nandi County,2022-04-01,223,Pop
Nandi County,2022-05-01,199,Pop
Nandi County,2022-06-01,287,Pop
Narok County,2021-07-01,120,Pop
Narok County,2021-08-01,96,Pop
Narok County,2021-09-01,729,Pop
Narok County,2021-10-01,107,Pop
Narok County,2021-11-01,126,Pop
Narok County,2021-12-01,126,Pop
Narok County,2022-01-01,185,Pop
Narok County,2022-02-01,192,Pop
Narok County,2022-03-01,118,Pop
Narok County,2022-04-01,155,Pop
Narok County,2022-05-01,334,Pop
Narok County,2022-06-01,167,Pop
Nyamira County,2021-07-01,374,Pop
Nyamira County,2021-08-01,490,Pop
Nyamira County,2021-09-01,738,Pop
Nyamira County,2021-10-01,254,Pop
Nyamira County,2021-11-01,425,Pop
Nyamira County,2021-12-01,473,Pop
Nyamira County,2022-01-01,409,Pop
Nyamira County,2022-02-01,345,Pop
Nyamira County,2022-03-01,550,Pop
Nyamira County,2022-04-01,548,Pop
Nyamira County,2022-05-01,418,Pop
Nyamira County,2022-06-01,605,Pop
Nyandarua County,2021-07-01,470,Pop
Nyandarua County,2021-08-01,473,Pop
Nyandarua County,2021-09-01,329,Pop
Nyandarua County,2021-10-01,189,Pop
Nyandarua County,2021-11-01,229,Pop
Nyandarua County,2021-12-01,439,Pop
Nyandarua County,2022-01-01,1117,Pop
Nyandarua County,2022-02-01,302,Pop
Nyandarua County,2022-03-01,323,Pop
Nyandarua County,2022-04-01,1054,Pop
Nyandarua County,2022-05-01,330,Pop
Nyandarua County,2022-06-01,288,Pop
Nyeri County,2021-07-01,859,Pop
Nyeri County,2021-08-01,733,Pop
Nyeri County,2021-09-01,686,Pop
Nyeri County,2021-10-01,599,Pop
Nyeri County,2021-11-01,442,Pop
Nyeri County,2021-12-01,466,Pop
Nyeri County,2022-01-01,388,Pop
Nyeri County,2022-02-01,224,Pop
Nyeri County,2022-03-01,361,Pop
Nyeri County,2022-04-01,223,Pop
Nyeri County,2022-05-01,187,Pop
Nyeri County,2022-06-01,267,Pop
Samburu County,2021-07-01,71,Pop
Samburu County,2021-08-01,70,Pop
Samburu County,2021-09-01,31,Pop
Samburu County,2021-10-01,43,Pop
Samburu County,2021-11-01,26,Pop
Samburu County,2021-12-01,22,Pop
Samburu County,2022-01-01,20,Pop
Samburu County,2022-02-01,18,Pop
Samburu County,2022-03-01,86,Pop
Samburu County,2022-04-01,27,Pop
Samburu County,2022-05-01,43,Pop
Samburu County,2022-06-01,7,Pop
Siaya County,2021-07-01,305,Pop
Siaya County,2021-08-01,134,Pop
Siaya County,2021-09-01,113,Pop
Siaya County,2021-10-01,113,Pop
Siaya County,2021-11-01,394,Pop
Siaya County,2021-12-01,107,Pop
Siaya County,2022-01-01,175,Pop
Siaya County,2022-02-01,108,Pop
Siaya County,2022-03-01,275,Pop
Siaya County,2022-04-01,109,Pop
Siaya County,2022-05-01,129,Pop
Siaya County,2022-06-01,96,Pop
Taita Taveta County,2021-07-01,31,Pop
Taita Taveta County,2021-08-01,36,Pop
Taita Taveta County,2021-09-01,30,Pop
Taita Taveta County,2021-10-01,24,Pop
Taita Taveta County,2021-11-01,47,Pop
Taita Taveta County,2021-12-01,43,Pop
Taita Taveta County,2022-01-01,25,Pop
Taita Taveta County,2022-02-01,35,Pop
Taita Taveta County,2022-03-01,82,Pop
Taita Taveta County,2022-04-01,40,Pop
Taita Taveta County,2022-05-01,92,Pop
Taita Taveta County,2022-06-01,71,Pop
Tana River County,2021-07-01,133,Pop
Tana River County,2021-08-01,75,Pop
Tana River County,2021-09-01,75,Pop
Tana River County,2021-10-01,117,Pop
Tana River County,2021-11-01,170,Pop
Tana River County,2021-12-01,48,Pop
Tana River County,2022-01-01,159,Pop
Tana River County,2022-02-01,363,Pop
Tana River County,2022-03-01,98,Pop
Tana River County,2022-04-01,17,Pop
Tana River County,2022-05-01,42,Pop
Tana River County,2022-06-01,291,Pop
Tharaka Nithi County,2021-07-01,301,Pop
Tharaka Nithi County,2021-08-01,323,Pop
Tharaka Nithi County,2021-09-01,212,Pop
Tharaka Nithi County,2021-10-01,249,Pop
Tharaka Nithi County,2021-11-01,219,Pop
Tharaka Nithi County,2021-12-01,255,Pop
Tharaka Nithi County,2022-01-01,246,Pop
Tharaka Nithi County,2022-02-01,181,Pop
Tharaka Nithi County,2022-03-01,162,Pop
Tharaka Nithi County,2022-04-01,79,Pop
Tharaka Nithi County,2022-05-01,174,Pop
Tharaka Nithi County,2022-06-01,84,Pop
Trans Nzoia County,2021-07-01,167,Pop
Trans Nzoia County,2021-08-01,333,Pop
Trans Nzoia County,2021-09-01,294,Pop
Trans Nzoia County,2021-10-01,187,Pop
Trans Nzoia County,2021-11-01,292,Pop
Trans Nzoia County,2021-12-01,267,Pop
Trans Nzoia County,2022-01-01,209,Pop
Trans Nzoia County,2022-02-01,266,Pop
Trans Nzoia County,2022-03-01,508,Pop
Trans Nzoia County,2022-04-01,264,Pop
Trans Nzoia County,2022-05-01,312,Pop
Trans Nzoia County,2022-06-01,398,Pop
Turkana County,2021-07-01,160,Pop
Turkana County,2021-08-01,108,Pop
Turkana County,2021-09-01,153,Pop
Turkana County,2021-10-01,44,Pop
Turkana County,2021-11-01,392,Pop
Turkana County,2021-12-01,192,Pop
Turkana County,2022-01-01,293,Pop
Turkana County,2022-02-01,85,Pop
Turkana County,2022-03-01,66,Pop
Turkana County,2022-04-01,41,Pop
Turkana County,2022-05-01,558,Pop
Turkana County,2022-06-01,637,Pop
Uasin Gishu County,2021-07-01,889,Pop
Uasin Gishu County,2021-08-01,733,Pop
Uasin Gishu County,2021-09-01,1139,Pop
Uasin Gishu County,2021-10-01,659,Pop
Uasin Gishu County,2021-11-01,717,Pop
Uasin Gishu County,2021-12-01,787,Pop
Uasin Gishu County,2022-01-01,732,Pop
Uasin Gishu County,2022-02-01,641,Pop
Uasin Gishu County,2022-03-01,453,Pop
Uasin Gishu County,2022-04-01,482,Pop
Uasin Gishu County,2022-05-01,423,Pop
Uasin Gishu County,2022-06-01,579,Pop
Vihiga County,2021-07-01,62,Pop
Vihiga County,2021-08-01,179,Pop
Vihiga County,2021-09-01,312,Pop
Vihiga County,2021-10-01,218,Pop
Vihiga County,2021-11-01,433,Pop
Vihiga County,2021-12-01,221,Pop
Vihiga County,2022-01-01,142,Pop
Vihiga County,2022-02-01,270,Pop
Vihiga County,2022-03-01,263,Pop
Vihiga County,2022-04-01,306,Pop
Vihiga County,2022-05-01,194,Pop
Vihiga County,2022-06-01,225,Pop
Wajir County,2021-07-01,145,Pop
Wajir County,2021-08-01,304,Pop
Wajir County,2021-09-01,274,Pop
Wajir County,2021-10-01,606,Pop
Wajir County,2021-11-01,293,Pop
Wajir County,2021-12-01,360,Pop
Wajir County,2022-01-01,741,Pop
Wajir County,2022-02-01,439,Pop
Wajir County,2022-03-01,405,Pop
Wajir County,2022-04-01,236,Pop
Wajir County,2022-05-01,128,Pop
Wajir County,2022-06-01,325,Pop
West Pokot County,2021-07-01,256,Pop
West Pokot County,2021-08-01,141,Pop
West Pokot County,2021-09-01,127,Pop
West Pokot County,2021-10-01,80,Pop
West Pokot County,2021-11-01,79,Pop
West Pokot County,2021-12-01,72,Pop
West Pokot County,2022-01-01,263,Pop
West Pokot County,2022-02-01,146,Pop
West Pokot County,2022-03-01,184,Pop
West Pokot County,2022-04-01,427,Pop
West Pokot County,2022-05-01,206,Pop
West Pokot County,2022-06-01,81,Pop
Baringo County,2021-07-01,776,COC
Baringo County,2021-08-01,987,COC
Baringo County,2021-09-01,1133,COC
Baringo County,2021-10-01,808,COC
Baringo County,2021-11-01,1252,COC
Baringo County,2021-12-01,930,COC
Baringo County,2022-01-01,799,COC
Baringo County,2022-02-01,819,COC
Baringo County,2022-03-01,1336,COC
Baringo County,2022-04-01,1415,COC
Baringo County,2022-05-01,1699,COC
Baringo County,2022-06-01,1283,COC
Bomet County,2021-07-01,1428,COC
Bomet County,2021-08-01,1554,COC
Bomet County,2021-09-01,1218,COC
Bomet County,2021-10-01,1277,COC
Bomet County,2021-11-01,1966,COC
Bomet County,2021-12-01,1630,COC
Bomet County,2022-01-01,1639,COC
Bomet County,2022-02-01,1159,COC
Bomet County,2022-03-01,1575,COC
Bomet County,2022-04-01,1005,COC
Bomet County,2022-05-01,995,COC
Bomet County,2022-06-01,1086,COC
Bungoma County,2021-07-01,3304,COC
Bungoma County,2021-08-01,3909,COC
Bungoma County,2021-09-01,4000,COC
Bungoma County,2021-10-01,4155,COC
Bungoma County,2021-11-01,21818,COC
Bungoma County,2021-12-01,3545,COC
Bungoma County,2022-01-01,4549,COC
Bungoma County,2022-02-01,6012,COC
Bungoma County,2022-03-01,7136,COC
Bungoma County,2022-04-01,6891,COC
Bungoma County,2022-05-01,6679,COC
Bungoma County,2022-06-01,5629,COC
Busia County,2021-07-01,2143,COC
Busia County,2021-08-01,1665,COC
Busia County,2021-09-01,1789,COC
Busia County,2021-10-01,1152,COC
Busia County,2021-11-01,1404,COC
Busia County,2021-12-01,1519,COC
Busia County,2022-01-01,1600,COC
Busia County,2022-02-01,1428,COC
Busia County,2022-03-01,1433,COC
Busia County,2022-04-01,976,COC
Busia County,2022-05-01,1216,COC
Busia County,2022-06-01,1348,COC
Elgeyo Marakwet County,2021-07-01,1376,COC
Elgeyo Marakwet County,2021-08-01,1142,COC
Elgeyo Marakwet County,2021-09-01,1192,COC
Elgeyo Marakwet County,2021-10-01,1079,COC
Elgeyo Marakwet County,2021-11-01,1297,COC
Elgeyo Marakwet County,2021-12-01,1032,COC
Elgeyo Marakwet County,2022-01-01,1152,COC
Elgeyo Marakwet County,2022-02-01,1455,COC
Elgeyo Marakwet County,2022-03-01,817,COC
Elgeyo Marakwet County,2022-04-01,912,COC
Elgeyo Marakwet County,2022-05-01,1045,COC
Elgeyo Marakwet County,2022-06-01,1011,COC
Embu County,2021-07-01,3646,COC
Embu County,2021-08-01,5188,COC
Embu County,2021-09-01,3415,COC
Embu County,2021-10-01,1715,COC
Embu County,2021-11-01,4714,COC
Embu County,2021-12-01,3956,COC
Embu County,2022-01-01,3119,COC
Embu County,2022-02-01,4438,COC
Embu County,2022-03-01,4266,COC
Embu County,2022-04-01,7745,COC
Embu County,2022-05-01,4543,COC
Embu County,2022-06-01,2141,COC
Garissa County,2021-07-01,660,COC
Garissa County,2021-08-01,967,COC
Garissa County,2021-09-01,516,COC
Garissa County,2021-10-01,931,COC
Garissa County,2021-11-01,526,COC
Garissa County,2021-12-01,462,COC
Garissa County,2022-01-01,634,COC
Garissa County,2022-02-01,444,COC
Garissa County,2022-03-01,444,COC
Garissa County,2022-04-01,808,COC
Garissa County,2022-05-01,613,COC
Garissa County,2022-06-01,426,COC
Homa Bay County,2021-07-01,2605,COC
Homa Bay County,2021-08-01,1908,COC
Homa Bay County,2021-09-01,1485,COC
Homa Bay County,2021-10-01,1886,COC
Homa Bay County,2021-11-01,1878,COC
Homa Bay County,2021-12-01,1961,COC
Homa Bay County,2022-01-01,2142,COC
Homa Bay County,2022-02-01,1666,COC
Homa Bay County,2022-03-01,2886,COC
Homa Bay County,2022-04-01,2319,COC
Homa Bay County,2022-05-01,1988,COC
Homa Bay County,2022-06-01,2811,COC
Isiolo County,2021-07-01,397,COC
Isiolo County,2021-08-01,919,COC
Isiolo County,2021-09-01,456,COC
Isiolo County,2021-10-01,494,COC
Isiolo County,2021-11-01,247,COC
Isiolo County,2021-12-01,593,COC
Isiolo County,2022-01-01,268,COC
Isiolo County,2022-02-01,458,COC
Isiolo County,2022-03-01,631,COC
Isiolo County,2022-04-01,1092,COC
Isiolo County,2022-05-01,426,COC
Isiolo County,2022-06-01,430,COC
Kajiado County,2021-07-01,3116,COC
Kajiado County,2021-08-01,2821,COC
Kajiado County,2021-09-01,3502,COC
Kajiado County,2021-10-01,3130,COC
Kajiado County,2021-11-01,3231,COC
Kajiado County,2021-12-01,2095,COC
Kajiado County,2022-01-01,2586,COC
Kajiado County,2022-02-01,2264,COC
Kajiado County,2022-03-01,2782,COC
Kajiado County,2022-04-01,2651,COC
Kajiado County,2022-05-01,3178,COC
Kajiado County,2022-06-01,2493,COC
Kakamega County,2021-07-01,7687,COC
Kakamega County,2021-08-01,6751,COC
Kakamega County,2021-09-01,6698,COC
Kakamega County,2021-10-01,5849,COC
Kakamega County,2021-11-01,8638,COC
Kakamega County,2021-12-01,4496,COC
Kakamega County,2022-01-01,4172,COC
Kakamega County,2022-02-01,3712,COC
Kakamega County,2022-03-01,4719,COC
Kakamega County,2022-04-01,4107,COC
Kakamega County,2022-05-01,5063,COC
Kakamega County,2022-06-01,4929,COC
Kericho County,2021-07-01,1604,COC
Kericho County,2021-08-01,1765,COC
Kericho County,2021-09-01,1673,COC
Kericho County,2021-10-01,1359,COC
Kericho County,2021-11-01,897,COC
Kericho County,2021-12-01,1087,COC
Kericho County,2022-01-01,1825,COC
Kericho County,2022-02-01,1546,COC
Kericho County,2022-03-01,2484,COC
Kericho County,2022-04-01,1623,COC
Kericho County,2022-05-01,2508,COC
Kericho County,2022-06-01,1953,COC
Kiambu County,2021-07-01,9002,COC
Kiambu County,2021-08-01,10475,COC
Kiambu County,2021-09-01,8234,COC
Kiambu County,2021-10-01,8708,COC
Kiambu County,2021-11-01,9739,COC
Kiambu County,2021-12-01,8665,COC
Kiambu County,2022-01-01,9345,COC
Kiambu County,2022-02-01,8936,COC
Kiambu County,2022-03-01,9486,COC
Kiambu County,2022-04-01,9442,COC
Kiambu County,2022-05-01,8982,COC
Kiambu County,2022-06-01,12547,COC
Kilifi County,2021-07-01,4626,COC
Kilifi County,2021-08-01,3496,COC
Kilifi County,2021-09-01,6309,COC
Kilifi County,2021-10-01,4706,COC
Kilifi County,2021-11-01,5398,COC
Kilifi County,2021-12-01,3820,COC
Kilifi County,2022-01-01,4053,COC
Kilifi County,2022-02-01,5452,COC
Kilifi County,2022-03-01,5977,COC
Kilifi County,2022-04-01,6412,COC
Kilifi County,2022-05-01,5074,COC
Kilifi County,2022-06-01,5140,COC
Kirinyaga County,2021-07-01,4479,COC
Kirinyaga County,2021-08-01,4350,COC
Kirinyaga County,2021-09-01,7795,COC
Kirinyaga County,2021-10-01,6947,COC
Kirinyaga County,2021-11-01,6219,COC
Kirinyaga County,2021-12-01,6133,COC
Kirinyaga County,2022-01-01,6289,COC
Kirinyaga County,2022-02-01,5628,COC
Kirinyaga County,2022-03-01,5567,COC
Kirinyaga County,2022-04-01,6413,COC
Kirinyaga County,2022-05-01,7325,COC
Kirinyaga County,2022-06-01,7022,COC
Kisii County,2021-07-01,1187,COC
Kisii County,2021-08-01,1054,COC
Kisii County,2021-09-01,1311,COC
Kisii County,2021-10-01,2129,COC
Kisii County,2021-11-01,1195,COC
Kisii County,2021-12-01,605,COC
Kisii County,2022-01-01,1225,COC
Kisii County,2022-02-01,843,COC
Kisii County,2022-03-01,1184,COC
Kisii County,2022-04-01,878,COC
Kisii County,2022-05-01,929,COC
Kisii County,2022-06-01,808,COC
Kisumu County,2021-07-01,3084,COC
Kisumu County,2021-08-01,3255,COC
Kisumu County,2021-09-01,2694,COC
Kisumu County,2021-10-01,2275,COC
Kisumu County,2021-11-01,3829,COC
Kisumu County,2021-12-01,2907,COC
Kisumu County,2022-01-01,3386,COC
Kisumu County,2022-02-01,3162,COC
Kisumu County,2022-03-01,3530,COC
Kisumu County,2022-04-01,2270,COC
Kisumu County,2022-05-01,2883,COC
Kisumu County,2022-06-01,3003,COC
Kitui County,2021-07-01,3160,COC
Kitui County,2021-08-01,2541,COC
Kitui County,2021-09-01,2377,COC
Kitui County,2021-10-01,2872,COC
Kitui County,2021-11-01,3017,COC
Kitui County,2021-12-01,2201,COC
Kitui County,2022-01-01,2607,COC
Kitui County,2022-02-01,2872,COC
Kitui County,2022-03-01,4118,COC
Kitui County,2022-04-01,3583,COC
Kitui County,2022-05-01,3647,COC
Kitui County,2022-06-01,3526,COC
Kwale County,2021-07-01,2141,COC
Kwale County,2021-08-01,1402,COC
Kwale County,2021-09-01,1256,COC
Kwale County,2021-10-01,1343,COC
Kwale County,2021-11-01,1633,COC
Kwale County,2021-12-01,1573,COC
Kwale County,2022-01-01,1763,COC
Kwale County,2022-02-01,1457,COC
Kwale County,2022-03-01,2437,COC
Kwale County,2022-04-01,3033,COC
Kwale County,2022-05-01,3402,COC
Kwale County,2022-06-01,4474,COC
Laikipia County,2021-07-01,2970,COC
Laikipia County,2021-08-01,3287,COC
Laikipia County,2021-09-01,2551,COC
Laikipia County,2021-10-01,2989,COC
Laikipia County,2021-11-01,2545,COC
Laikipia County,2021-12-01,2653,COC
Laikipia County,2022-01-01,2721,COC
Laikipia County,2022-02-01,2206,COC
Laikipia County,2022-03-01,2414,COC
Laikipia County,2022-04-01,2258,COC
Laikipia County,2022-05-01,2822,COC
Laikipia County,2022-06-01,2209,COC
Lamu County,2021-07-01,650,COC
Lamu County,2021-08-01,392,COC
Lamu County,2021-09-01,504,COC
Lamu County,2021-10-01,543,COC
Lamu County,2021-11-01,748,COC
Lamu County,2021-12-01,307,COC
Lamu County,2022-01-01,534,COC
Lamu County,2022-02-01,509,COC
Lamu County,2022-03-01,388,COC
Lamu County,2022-04-01,761,COC
Lamu County,2022-05-01,1934,COC
Lamu County,2022-06-01,3505,COC
Machakos County,2021-07-01,5492,COC
Machakos County,2021-08-01,5912,COC
Machakos County,2021-09-01,6355,COC
Machakos County,2021-10-01,7370,COC
Machakos County,2021-11-01,6709,COC
Machakos County,2021-12-01,4784,COC
Machakos County,2022-01-01,4552,COC
Machakos County,2022-02-01,4174,COC
Machakos County,2022-03-01,5878,COC
Machakos County,2022-04-01,7943,COC
Machakos County,2022-05-01,7753,COC
Machakos County,2022-06-01,6971,COC
Makueni County,2021-07-01,2898,COC
Makueni County,2021-08-01,3622,COC
Makueni County,2021-09-01,4638,COC
Makueni County,2021-10-01,4004,COC
Makueni County,2021-11-01,3498,COC
Makueni County,2021-12-01,4264,COC
Makueni County,2022-01-01,4796,COC
Makueni County,2022-02-01,4756,COC
Makueni County,2022-03-01,5893,COC
Makueni County,2022-04-01,5391,COC
Makueni County,2022-05-01,6708,COC
Makueni County,2022-06-01,5859,COC
Mandera County,2021-07-01,763,COC
Mandera County,2021-08-01,242,COC
Mandera County,2021-09-01,255,COC
Mandera County,2021-10-01,969,COC
Mandera County,2021-11-01,285,COC
Mandera County,2021-12-01,129,COC
Mandera County,2022-01-01,94,COC
Mandera County,2022-02-01,182,COC
Mandera County,2022-03-01,244,COC
Mandera County,2022-04-01,170,COC
Mandera County,2022-05-01,355,COC
Mandera County,2022-06-01,503,COC
Marsabit County,2021-07-01,396,COC
Marsabit County,2021-08-01,663,COC
Marsabit County,2021-09-01,870,COC
Marsabit County,2021-10-01,353,COC
Marsabit County,2021-11-01,754,COC
Marsabit County,2021-12-01,177,COC
Marsabit County,2022-01-01,499,COC
Marsabit County,2022-02-01,80,COC
Marsabit County,2022-03-01,160,COC
Marsabit County,2022-04-01,519,COC
Marsabit County,2022-05-01,418,COC
Marsabit County,2022-06-01,536,COC
Meru County,2021-07-01,1084,COC
Meru County,2021-08-01,1262,COC
Meru County,2021-09-01,2958,COC
Meru County,2021-10-01,3561,COC
Meru County,2021-11-01,3557,COC
Meru County,2021-12-01,4202,COC
Meru County,2022-01-01,2416,COC
Meru County,2022-02-01,3176,COC
Meru County,2022-03-01,3454,COC
Meru County,2022-04-01,4309,COC
Meru County,2022-05-01,3783,COC
Meru County,2022-06-01,3817,COC
Migori County,2021-07-01,1911,COC
Migori County,2021-08-01,1776,COC
Migori County,2021-09-01,1642,COC
Migori County,2021-10-01,1903,COC
Migori County,2021-11-01,2562,COC
Migori County,2021-12-01,1592,COC
Migori County,2022-01-01,1918,COC
Migori County,2022-02-01,1359,COC
Migori County,2022-03-01,1461,COC
Migori County,2022-04-01,1009,COC
Migori County,2022-05-01,913,COC
Migori County,2022-06-01,1245,COC
Mombasa County,2021-07-01,3131,COC
Mombasa County,2021-08-01,2939,COC
Mombasa County,2021-09-01,3089,COC
Mombasa County,2021-10-01,3547,COC
Mombasa County,2021-11-01,4032,COC
Mombasa County,2021-12-01,3243,COC
Mombasa County,2022-01-01,3552,COC
Mombasa County,2022-02-01,3069,COC
Mombasa County,2022-03-01,3233,COC
Mombasa County,2022-04-01,2848,COC
Mombasa County,2022-05-01,3900,COC
Mombasa County,2022-06-01,3349,COC
Muranga County,2021-07-01,6775,COC
Muranga County,2021-08-01,6004,COC
Muranga County,2021-09-01,6827,COC
Muranga County,2021-10-01,6331,COC
Muranga County,2021-11-01,5689,COC
Muranga County,2021-12-01,4524,COC
Muranga County,2022-01-01,3404,COC
Muranga County,2022-02-01,2154,COC
Muranga County,2022-03-01,2080,COC
Muranga County,2022-04-01,5895,COC
Muranga County,2022-05-01,6941,COC
Muranga County,2022-06-01,6259,COC
Nairobi County,2021-07-01,18900,COC
Nairobi County,2021-08-01,21920,COC
Nairobi County,2021-09-01,20256,COC
Nairobi County,2021-10-01,17478,COC
Nairobi County,2021-11-01,15659,COC
Nairobi County,2021-12-01,16443,COC
Nairobi County,2022-01-01,23680,COC
Nairobi County,2022-02-01,21047,COC
Nairobi County,2022-03-01,23523,COC
Nairobi County,2022-04-01,20614,COC
Nairobi County,2022-05-01,22867,COC
Nairobi County,2022-06-01,21221,COC
Nakuru County,2021-07-01,8676,COC
Nakuru County,2021-08-01,8401,COC
Nakuru County,2021-09-01,8325,COC
Nakuru County,2021-10-01,7409,COC
Nakuru County,2021-11-01,6782,COC
Nakuru County,2021-12-01,7257,COC
Nakuru County,2022-01-01,6635,COC
Nakuru County,2022-02-01,5527,COC
Nakuru County,2022-03-01,8506,COC
Nakuru County,2022-04-01,12635,COC
Nakuru County,2022-05-01,9521,COC
Nakuru County,2022-06-01,8543,COC
Nandi County,2021-07-01,2213,COC
Nandi County,2021-08-01,2893,COC
Nandi County,2021-09-01,2142,COC
Nandi County,2021-10-01,1951,COC
Nandi County,2021-11-01,1429,COC
Nandi County,2021-12-01,1145,COC
Nandi County,2022-01-01,1474,COC
Nandi County,2022-02-01,1668,COC
Nandi County,2022-03-01,2089,COC
Nandi County,2022-04-01,1695,COC
Nandi County,2022-05-01,2326,COC
Nandi County,2022-06-01,1662,COC
Narok County,2021-07-01,1107,COC
Narok County,2021-08-01,780,COC
Narok County,2021-09-01,1447,COC
Narok County,2021-10-01,1088,COC
Narok County,2021-11-01,1319,COC
Narok County,2021-12-01,969,COC
Narok County,2022-01-01,938,COC
Narok County,2022-02-01,1436,COC
Narok County,2022-03-01,1348,COC
Narok County,2022-04-01,1124,COC
Narok County,2022-05-01,1430,COC
Narok County,2022-06-01,1101,COC
Nyamira County,2021-07-01,1861,COC
Nyamira County,2021-08-01,1786,COC
Nyamira County,2021-09-01,3207,COC
Nyamira County,2021-10-01,1923,COC
Nyamira County,2021-11-01,2263,COC
Nyamira County,2021-12-01,2948,COC
Nyamira County,2022-01-01,2925,COC
Nyamira County,2022-02-01,2395,COC
Nyamira County,2022-03-01,4075,COC
Nyamira County,2022-04-01,2686,COC
Nyamira County,2022-05-01,2110,COC
Nyamira County,2022-06-01,4139,COC
Nyandarua County,2021-07-01,2046,COC
Nyandarua County,2021-08-01,2182,COC
Nyandarua County,2021-09-01,3491,COC
