"Report_ID","Service_Name","Channel","Customer_Name","State","Ticket_Open_Time","Ticket_Resp_Time","Issue_Res_Time","Fault_Type","Operator","Manager","Ticket_Close_Time","Ticket_Status","Business_Status","Response_Time","Resolve_Time","Weekdays","Hour_Of_Day"
"AXA-20201210-5548-HSE","High speed Internet","USSD","ExcluDive","BAUCHI",2020-12-10 13:26:58,2020-12-10 13:29:06,2020-12-10 16:07:16,"Routine Service","Bola","Victor",2020-12-10 19:55:36,"Completed","Closed","00:02:08","02:38:10","Thursday"," 1PM"
"AXA-20201213-2261-WiFi8","WiFI - 8","Social Media","TwinsDeck","SOKOTO",2020-12-13 12:22:14,2020-12-13 12:28:32,2020-12-13 14:10:07,"Customers End","Bola","Victor",2020-12-13 17:48:47,"Completed","Closed","00:06:18","01:41:35","Sunday","12PM"
"AXA-20201211-2483-MCON","M Connect","Email","Dan","ZAMFARA",2020-12-11 11:57:43,2020-12-11 12:04:24,2020-12-11 17:31:51,"Line damage","Bola","Victor",2020-12-11 21:06:36,"Completed","Closed","00:06:41","05:27:27","Friday","11AM"
"AXA-20201225-4929-VOICE","Voice","USSD","Zercom","JIGAWA",2020-12-25 08:13:41,2020-12-25 08:18:00,2020-12-25 13:40:11,"Routine Service","Bola","Victor",2020-12-25 17:27:39,"Completed","Closed","00:04:19","05:22:11","Friday"," 8AM"
"AXA-20201206-4560-HSE","High speed Internet","USSD","Union","ENUGU",2020-12-06 15:32:25,2020-12-06 15:37:33,2020-12-06 17:12:58,"Support network failures","Bola","Victor",2020-12-06 20:33:52,"Completed","Closed","00:05:08","01:35:25","Sunday"," 3PM"
"AXA-20201201-2129-WLESS","Wireless","Email","Marketsquare","KANO",2020-12-01 11:26:58,2020-12-01 11:31:31,2020-12-01 14:32:41,"hardware failure","Bola","Victor",2020-12-01 19:19:11,"Completed","Closed","00:04:33","03:01:10","Tuesday","11AM"
"AXA-20201230-1635-HSE","High speed Internet","Email","SupaTram","FCT ABUJA",2020-12-30 10:53:18,2020-12-30 11:03:44,2020-12-30 13:09:15,"Support network failures","Bola","Victor",2020-12-30 12:47:52,"Completed","Closed","00:10:26","02:05:31","Wednesday","10AM"
"AXA-20201215-5860-VOICE","Voice","WebForm","United Keys","PLATEAU",2020-12-15 11:49:54,2020-12-15 11:53:18,2020-12-15 15:26:21,"Customers End","Bola","Victor",2020-12-15 18:40:33,"Completed","Closed","00:03:24","03:33:03","Tuesday","11AM"
"AXA-20201221-2280-HSE","High speed Internet","Social Media","CCD","KEBBI",2020-12-21 08:35:04,2020-12-21 08:35:31,2020-12-21 13:54:40,"Customers End","Bola","Victor",2020-12-21 18:41:00,"Completed","Closed","00:00:27","05:19:09","Monday"," 8AM"
"AXA-20201222-3244-CBS","Cloud-based services","Chatbot","BetSan","KADUNA",2020-12-22 12:19:54,2020-12-22 12:23:38,2020-12-22 18:08:07,"Customers End","Bola","Victor",2020-12-22 22:31:02,"Completed","Closed","00:03:44","05:44:29","Tuesday","12PM"
"AXA-20201203-5625-WiFi4","WiFI - 4","Phone Call","Transnational","ADAMAWA",2020-12-03 13:47:40,2020-12-03 13:51:13,2020-12-03 14:08:40,"Customers End","Bola","Victor",2020-12-03 19:00:53,"Completed","Closed","00:03:33","00:17:27","Thursday"," 1PM"
"AXA-20201204-3752-WiFi7","WiFI - 7","Social Media","BetSan","SOKOTO",2020-12-04 12:41:43,2020-12-04 12:42:59,2020-12-04 13:47:31,"Customers End","Bola","Victor",2020-12-04 18:09:43,"Completed","Closed","00:01:16","01:04:32","Friday","12PM"
"AXA-20201218-6008-EVOICE","EVoice","Social Media","BetBoss","KADUNA",2020-12-18 08:47:04,2020-12-18 08:53:47,2020-12-18 09:55:11,"Customers End","Bola","Victor",2020-12-18 13:27:33,"Completed","Closed","00:06:43","01:01:24","Friday"," 8AM"
"AXA-20201216-2588-VOICE","Voice","USSD","Transnational","RIVERS",2020-12-16 09:30:36,2020-12-16 09:31:00,2020-12-16 11:53:41,"Customers End","Bola","Victor",2020-12-16 15:45:13,"Completed","Closed","00:00:24","02:22:41","Wednesday"," 9AM"
"AXA-20201231-2000-WLESS","Wireless","Social Media","Jacobs","KEBBI",2020-12-31 19:37:06,2020-12-31 19:42:30,2020-12-31 23:24:48,"Routine Service","Bola","Victor",2021-01-02 06:13:43,"Completed","Closed","00:05:24","03:42:18","Thursday"," 7PM"
"AXA-20201221-2905-VOICE","Voice","Social Media","International","ANAMBRA",2020-12-21 13:54:33,2020-12-21 13:58:39,2020-12-21 15:05:54,"Customers End","Bola","Victor",2020-12-21 20:35:31,"Completed","Closed","00:04:06","01:07:15","Monday"," 1PM"
"AXA-20201202-4379-EVOICE","EVoice","Email","EverGlade","ABIA",2020-12-02 14:22:55,2020-12-02 14:28:14,2020-12-02 17:29:49,"Line damage","Bola","Victor",2020-12-02 21:43:26,"Completed","Closed","00:05:19","03:01:35","Wednesday"," 2PM"
"AXA-20201216-2672-CBS","Cloud-based services","Email","International","KEBBI",2020-12-16 11:21:20,2020-12-16 11:27:25,2020-12-16 12:57:13,"Customers End","Bola","Victor",2020-12-16 17:43:25,"Completed","Closed","00:06:05","01:29:48","Wednesday","11AM"
"AXA-20201223-3667-HSE","High speed Internet","USSD","CCD","CROSS RIVER",2020-12-23 09:56:58,2020-12-23 09:59:29,2020-12-23 13:16:38,"Customers End","Bola","Victor",2020-12-23 17:10:21,"Completed","Closed","00:02:31","03:17:09","Wednesday"," 9AM"
"AXA-20201203-4656-VOICE","Voice","Phone Call","Transnational","BENUE",2020-12-03 08:31:06,2020-12-03 08:31:44,2020-12-03 10:05:48,"Customers End","Bola","Victor",2020-12-03 15:59:14,"Completed","Closed","00:00:38","01:34:04","Thursday"," 8AM"
"AXA-20201216-4839-MAC","Metro Area Connect","USSD","BetSan","EKITI",2020-12-16 10:30:47,2020-12-16 10:35:54,2020-12-16 12:04:22,"Line damage","Bola","Victor",2020-12-16 16:42:53,"Completed","Closed","00:05:07","01:28:28","Wednesday","10AM"
"AXA-20201218-4579-WiFi8","WiFI - 8","USSD","Annuri","IMO",2020-12-18 10:34:23,2020-12-18 10:40:56,2020-12-18 16:21:07,"Customers End","Bola","Victor",2020-12-18 20:42:31,"Completed","Closed","00:06:33","05:40:11","Friday","10AM"
"AXA-20201219-3406-WiFi4","WiFI - 4","Phone Call","ShopLite","NIGER",2020-12-19 11:24:33,2020-12-19 11:33:49,2020-12-19 13:44:05,"Customers End","Bola","Victor",2020-12-19 19:15:41,"Completed","Closed","00:09:16","02:10:16","Saturday","11AM"
"AXA-20201229-1348-WLESS","Wireless","Chatbot","Transnational","ANAMBRA",2020-12-29 19:13:24,2020-12-29 19:13:55,2020-12-29 23:30:09,"hardware failure","Bola","Victor",2020-12-30 13:15:17,"Completed","Closed","00:00:31","04:16:14","Tuesday"," 7PM"
"AXA-20201215-6044-C95","Cloud95","Phone Call","Addide","OGUN",2020-12-15 09:24:51,2020-12-15 09:33:18,2020-12-15 12:03:01,"Routine Service","Bola","Victor",2020-12-15 15:47:12,"Completed","Closed","00:08:27","02:29:43","Tuesday"," 9AM"
"AXA-20201205-4717-VOICE","Voice","Email","Gmicord","GOMBE",2020-12-05 12:12:52,2020-12-05 12:18:19,2020-12-05 14:53:46,"Customers End","Bola","Victor",2020-12-05 20:13:35,"Completed","Closed","00:05:27","02:35:27","Saturday","12PM"
"AXA-20201214-5375-WiFi5","WiFI - 5","Phone Call","Jiji","NIGER",2020-12-14 12:28:25,2020-12-14 12:39:01,2020-12-14 12:51:17,"Customers End","Bola","Victor",2020-12-14 17:10:10,"Completed","Closed","00:10:36","00:12:16","Monday","12PM"
"AXA-20201231-1124-WLESS","Wireless","Social Media","Cassava","KADUNA",2020-12-31 04:28:09,2020-12-31 04:36:27,2020-12-31 09:21:46,"Customers End","Bola","Victor",2020-12-31 21:41:37,"Completed","Closed","00:08:18","04:45:19","Thursday"," 4AM"
"AXA-20201207-2519-WiFi11","WiFI - 11","Email","BetSan","IMO",2020-12-07 14:31:39,2020-12-07 14:41:46,2020-12-07 20:12:33,"Customers End","Bola","Victor",2020-12-08 01:46:25,"Completed","Closed","00:10:07","05:30:47","Monday"," 2PM"
"AXA-20201228-4269-WiFi5","WiFI - 5","WebForm","Ezcom","GOMBE",2020-12-28 09:53:41,2020-12-28 09:58:01,2020-12-28 11:35:41,"Customers End","Bola","Victor",2020-12-28 14:49:10,"Completed","Closed","00:04:20","01:37:40","Monday"," 9AM"
"AXA-20201224-2317-CBS","Cloud-based services","Chatbot","CCD","ENUGU",2020-12-24 12:27:02,2020-12-24 12:37:44,2020-12-24 15:11:18,"Line damage","Bola","Victor",2020-12-24 20:35:52,"Completed","Closed","00:10:42","02:33:34","Thursday","12PM"
"AXA-20201229-1418-HSE","High speed Internet","Social Media","Wemathon","YOBE",2020-12-29 17:46:19,2020-12-29 17:55:32,2020-12-29 19:20:39,"Customers End","Bola","Victor",2020-12-30 14:53:08,"Completed","Closed","00:09:13","01:25:07","Tuesday"," 5PM"
"AXA-20201212-2442-HSE","High speed Internet","Phone Call","FoodCo","ANAMBRA",2020-12-12 12:11:02,2020-12-12 12:20:47,2020-12-12 17:28:05,"Customers End","Bola","Victor",2020-12-12 22:18:36,"Completed","Closed","00:09:45","05:07:18","Saturday","12PM"
"AXA-20201201-2963-C95","Cloud95","Chatbot","PlusTea","OYO",2020-12-01 09:43:35,2020-12-01 09:52:56,2020-12-01 10:29:09,"Support network failures","Bola","Victor",2020-12-01 16:21:30,"Completed","Closed","00:09:21","00:36:13","Tuesday"," 9AM"
"AXA-20201220-4177-HSE","High speed Internet","Social Media","ACCNI","LAGOS",2020-12-20 14:54:37,2020-12-20 15:02:13,2020-12-20 15:22:28,"Customers End","Bola","Victor",2020-12-20 19:38:53,"Completed","Closed","00:07:36","00:20:15","Sunday"," 2PM"
"AXA-20201229-1610-WLESS","Wireless","Social Media","ShopLite","DELTA",2020-12-29 12:19:04,2020-12-29 12:26:09,2020-12-29 13:26:32,"Customers End","Bola","Victor",2020-12-30 13:32:28,"Completed","Closed","00:07:05","01:00:23","Tuesday","12PM"
"AXA-20201208-5393-WiFi5","WiFI - 5","Chatbot","WetinLas","OGUN",2020-12-08 08:01:26,2020-12-08 08:02:45,2020-12-08 13:32:22,"Customers End","Boye","Wale",2020-12-08 18:46:44,"Completed","Closed","00:01:19","05:29:37","Tuesday"," 8AM"
"AXA-20201202-3193-WiFi11","WiFI - 11","Chatbot","ShopLite","KADUNA",2020-12-02 14:36:36,2020-12-02 14:47:17,2020-12-02 14:56:02,"Customers End","Boye","Wale",2020-12-02 19:29:54,"Completed","Closed","00:10:41","00:08:45","Wednesday"," 2PM"
"AXA-20201224-5881-MAC","Metro Area Connect","Email","BetSan","ZAMFARA",2020-12-24 08:34:53,2020-12-24 08:35:31,2020-12-24 14:17:11,"Customers End","Boye","Wale",2020-12-24 18:45:30,"Completed","Closed","00:00:38","05:41:40","Thursday"," 8AM"
"AXA-20201211-6112-C95","Cloud95","WebForm","BetSan","BORNO",2020-12-11 08:23:40,2020-12-11 08:29:16,2020-12-11 11:36:28,"Routine Service","Boye","Wale",2020-12-11 16:14:13,"Completed","Closed","00:05:36","03:07:12","Friday"," 8AM"
"AXA-20201227-5631-WiFi11","WiFI - 11","WebForm","Homebiz","YOBE",2020-12-27 15:30:58,2020-12-27 15:37:03,2020-12-27 17:37:21,"Customers End","Boye","Wale",2020-12-27 23:26:17,"Completed","Closed","00:06:05","02:00:18","Sunday"," 3PM"
"AXA-20201230-2052-HSE","High speed Internet","Social Media","ACCNI","NIGER",2020-12-30 18:13:03,2020-12-30 18:13:23,2020-12-30 19:46:06,"Routine Service","Boye","Wale",2021-01-02 06:36:35,"Completed","Closed","00:00:20","01:32:43","Wednesday"," 6PM"
"AXA-20201210-4218-MAC","Metro Area Connect","Social Media","Transnational","KEBBI",2020-12-10 10:43:53,2020-12-10 10:50:10,2020-12-10 15:03:56,"Customers End","Boye","Wale",2020-12-10 18:20:22,"Completed","Closed","00:06:17","04:13:46","Thursday","10AM"
"AXA-20201231-1518-HSE","High speed Internet","Social Media","Marketsquare","EDO",2020-12-31 22:13:03,2020-12-31 22:21:35,2020-12-31 23:01:57,"Customers End","Boye","Wale",2021-01-02 06:53:32,"Completed","Closed","00:08:32","00:40:22","Thursday","10PM"
"AXA-20201218-2419-WiFi4","WiFI - 4","USSD","Jacobs","ABIA",2020-12-18 08:39:00,2020-12-18 08:43:44,2020-12-18 09:07:02,"Customers End","Boye","Wale",2020-12-18 12:22:19,"Completed","Closed","00:04:44","00:23:18","Friday"," 8AM"
"AXA-20201215-3523-C95","Cloud95","Social Media","Jiji","LAGOS",2020-12-15 11:03:48,2020-12-15 11:10:19,2020-12-15 11:23:32,"Line damage","Boye","Wale",2020-12-15 16:56:26,"Completed","Closed","00:06:31","00:13:13","Tuesday","11AM"
"AXA-20201222-3492-WiFi6","WiFI - 6","WebForm","Bates","OYO",2020-12-22 08:47:03,2020-12-22 08:55:31,2020-12-22 10:11:39,"Customers End","Boye","Wale",2020-12-22 16:05:05,"Completed","Closed","00:08:28","01:16:08","Tuesday"," 8AM"
"AXA-20201216-3995-WiFi9","WiFI - 9","Email","Spreadweb","KATSINA",2020-12-16 12:08:22,2020-12-16 12:12:29,2020-12-16 14:17:42,"Customers End","Boye","Wale",2020-12-16 17:32:55,"Completed","Closed","00:04:07","02:05:13","Wednesday","12PM"
"AXA-20201220-5429-ICS","Interconnection Services","Phone Call","Jiji","ONDO",2020-12-20 10:26:27,2020-12-20 10:27:37,2020-12-20 14:32:54,"Customers End","Boye","Wale",2020-12-20 19:52:12,"Completed","Closed","00:01:10","04:05:17","Sunday","10AM"
"AXA-20201219-4213-WiFi11","WiFI - 11","Email","Lemway","KADUNA",2020-12-19 08:28:20,2020-12-19 08:36:46,2020-12-19 11:08:53,"Customers End","Boye","Wale",2020-12-19 15:30:20,"Completed","Closed","00:08:26","02:32:07","Saturday"," 8AM"
"AXA-20201211-3656-WLESS","Wireless","Phone Call","Union","DELTA",2020-12-11 11:55:35,2020-12-11 12:02:18,2020-12-11 12:23:44,"Customers End","Boye","Wale",2020-12-11 17:52:55,"Completed","Closed","00:06:43","00:21:26","Friday","11AM"
"AXA-20201202-5884-WLESS","Wireless","WebForm","International","GOMBE",2020-12-02 11:22:32,2020-12-02 11:32:46,2020-12-02 12:00:03,"Customers End","Boye","Wale",2020-12-02 17:53:14,"Completed","Closed","00:10:14","00:27:17","Wednesday","11AM"
"AXA-20201231-1276-WLESS","Wireless","Social Media","NTAS","ENUGU",2020-12-31 23:19:03,2020-12-31 23:26:38,2021-01-01 04:06:08,"Customers End","Boye","Wale",2021-01-01 13:01:36,"Completed","Closed","00:07:35","04:39:30","Thursday","11PM"
"AXA-20201206-4648-WLESS","Wireless","Chatbot","BetSan","AKWA IBOM",2020-12-06 13:12:24,2020-12-06 13:19:45,2020-12-06 15:32:57,"Routine Service","Boye","Wale",2020-12-06 19:23:50,"Completed","Closed","00:07:21","02:13:12","Sunday"," 1PM"
"AXA-20201231-1709-WLESS","Wireless","Social Media","BetSan","LAGOS",2020-12-31 18:34:08,2020-12-31 18:34:22,2020-12-31 20:38:03,"Customers End","Boye","Wale",2021-01-01 13:10:52,"Completed","Closed","00:00:14","02:03:41","Thursday"," 6PM"
"AXA-20201223-4512-MAC","Metro Area Connect","Chatbot","International","ENUGU",2020-12-23 08:51:29,2020-12-23 08:55:47,2020-12-23 12:01:10,"hardware failure","Boye","Wale",2020-12-23 16:32:27,"Completed","Closed","00:04:18","03:05:23","Wednesday"," 8AM"
"AXA-20201222-3992-C95","Cloud95","Phone Call","CCD","OYO",2020-12-22 09:13:15,2020-12-22 09:19:38,2020-12-22 09:46:50,"Customers End","Boye","Wale",2020-12-22 14:29:11,"Completed","Closed","00:06:23","00:27:12","Tuesday"," 9AM"
"AXA-20201213-5697-HSE","High speed Internet","Social Media","ACCNI","KOGI",2020-12-13 10:54:55,2020-12-13 11:01:40,2020-12-13 14:04:56,"Customers End","Boye","Wale",2020-12-13 17:56:31,"Completed","Closed","00:06:45","03:03:16","Sunday","10AM"
"AXA-20201204-5665-WiFi3","WiFI - 3","Social Media","Transnational","LAGOS",2020-12-04 13:09:54,2020-12-04 13:10:25,2020-12-04 13:15:59,"Line damage","Boye","Wale",2020-12-04 18:34:50,"Completed","Closed","00:00:31","00:05:34","Friday"," 1PM"
"AXA-20201231-1963-WLESS","Wireless","Social Media","International","ONDO",2020-12-31 17:40:07,2020-12-31 17:40:46,2020-12-31 22:24:02,"Customers End","Boye","Wale",2021-01-02 06:35:14,"Completed","Closed","00:00:39","04:43:16","Thursday"," 5PM"
"AXA-20201204-3236-C100","Cloud100","Email","DHDO","IMO",2020-12-04 13:35:35,2020-12-04 13:37:08,2020-12-04 15:45:38,"Customers End","Boye","Wale",2020-12-04 20:26:14,"Completed","Closed","00:01:33","02:08:30","Friday"," 1PM"
"AXA-20201202-4510-WLESS","Wireless","WebForm","International","EKITI",2020-12-02 11:58:07,2020-12-02 12:08:17,2020-12-02 13:22:04,"Customers End","Boye","Wale",2020-12-02 16:46:40,"Completed","Closed","00:10:10","01:13:47","Wednesday","11AM"
"AXA-20201224-4597-EVOICE","EVoice","Chatbot","PrinceLine","EKITI",2020-12-24 09:29:08,2020-12-24 09:32:39,2020-12-24 14:56:53,"Line damage","Boye","Wale",2020-12-24 18:27:25,"Completed","Closed","00:03:31","05:24:14","Thursday"," 9AM"
"AXA-20201219-3815-WLESS","Wireless","USSD","Chanrai's","OGUN",2020-12-19 12:04:13,2020-12-19 12:14:36,2020-12-19 16:46:22,"Line damage","Boye","Wale",2020-12-19 22:22:00,"Completed","Closed","00:10:23","04:31:46","Saturday","12PM"
"AXA-20201201-5650-WLESS","Wireless","WebForm","FoodCo","JIGAWA",2020-12-01 08:49:16,2020-12-01 08:52:57,2020-12-01 12:30:30,"Customers End","Boye","Wale",2020-12-01 15:50:00,"Completed","Closed","00:03:41","03:37:33","Tuesday"," 8AM"
"AXA-20201218-2271-WiFi8","WiFI - 8","Email","Sahad","BENUE",2020-12-18 12:44:21,2020-12-18 12:44:26,2020-12-18 17:46:03,"Line damage","Boye","Wale",2020-12-18 23:29:48,"Completed","Closed","00:00:05","05:01:37","Friday","12PM"
"AXA-20201204-4584-WiFi8","WiFI - 8","Chatbot","BAGCO","DELTA",2020-12-04 09:20:07,2020-12-04 09:24:31,2020-12-04 13:58:56,"Router Failure","Boye","Wale",2020-12-04 17:33:07,"Completed","Closed","00:04:24","04:34:25","Friday"," 9AM"
"AXA-20201228-2953-HSE","High speed Internet","WebForm","Ultimate","KANO",2020-12-28 09:58:00,2020-12-28 10:03:11,2020-12-28 13:22:16,"Customers End","Boye","Wale",2020-12-28 18:37:46,"Completed","Closed","00:05:11","03:19:05","Monday"," 9AM"
"AXA-20201202-2830-WiFi3","WiFI - 3","WebForm","Wazpper","BAUCHI",2020-12-02 15:51:53,2020-12-02 16:00:09,2020-12-02 21:06:48,"hardware failure","Boye","Wale",2020-12-03 01:31:42,"Completed","Closed","00:08:16","05:06:39","Wednesday"," 3PM"
"AXA-20201208-3978-ICS","Interconnection Services","Phone Call","Eversharpmaster","KWARA",2020-12-08 13:14:20,2020-12-08 13:21:08,2020-12-08 13:27:32,"Customers End","Boye","Wale",2020-12-08 16:52:55,"Completed","Closed","00:06:48","00:06:24","Tuesday"," 1PM"
"AXA-20201207-5331-WiFi6","WiFI - 6","Email","BetSan","NIGER",2020-12-07 10:12:31,2020-12-07 10:20:46,2020-12-07 11:30:59,"Line damage","Boye","Wale",2020-12-07 17:25:35,"Completed","Closed","00:08:15","01:10:13","Monday","10AM"
"AXA-20201231-1897-CBS","Cloud-based services","Social Media","Ultimate","RIVERS",2020-12-31 16:28:04,2020-12-31 16:38:17,2020-12-31 17:58:38,"Customers End","Boye","Wale",2021-01-01 14:38:57,"Completed","Closed","00:10:13","01:20:21","Thursday"," 4PM"
"AXA-20201231-1133-WLESS","Wireless","Social Media","Cassava","KANO",2020-12-31 21:28:05,2020-12-31 21:32:19,2021-01-01 00:37:59,"Customers End","Boye","Wale",2021-01-02 06:33:20,"Completed","Closed","00:04:14","03:05:40","Thursday"," 9PM"
"AXA-20201211-4398-HSE","High speed Internet","Chatbot","Jiji","RIVERS",2020-12-11 11:43:20,2020-12-11 11:49:46,2020-12-11 17:01:29,"Routine Service","Boye","Wale",2020-12-11 21:14:00,"Completed","Closed","00:06:26","05:11:43","Friday","11AM"
"AXA-20201217-4546-WiFi3","WiFI - 3","USSD","FoodCo","RIVERS",2020-12-17 15:53:10,2020-12-17 15:59:19,2020-12-17 19:01:05,"Customers End","Boye","Wale",2020-12-18 00:44:48,"Completed","Closed","00:06:09","03:01:46","Thursday"," 3PM"
"AXA-20201230-1207-HSE","High speed Internet","Social Media","Jiji","ANAMBRA",2020-12-30 21:49:03,2020-12-30 21:57:34,2020-12-30 21:58:43,"Routine Service","Boye","Wale",2021-01-02 06:47:42,"Completed","Closed","00:08:31","00:01:09","Wednesday"," 9PM"
"AXA-20201231-1304-WLESS","Wireless","Social Media","ROCAD","IMO",2020-12-31 09:58:04,2020-12-31 10:00:38,2020-12-31 12:46:24,"Routine Service","Boye","Wale",2020-12-31 22:52:32,"Completed","Closed","00:02:34","02:45:46","Thursday"," 9AM"
"AXA-20201220-4621-WiFi5","WiFI - 5","Phone Call","ShopLite","GOMBE",2020-12-20 15:18:11,2020-12-20 15:19:50,2020-12-20 20:48:06,"Customers End","Boye","Wale",2020-12-21 01:33:31,"Completed","Closed","00:01:39","05:28:16","Sunday"," 3PM"
"AXA-20201227-2399-ICS","Interconnection Services","USSD","ShopLite","KADUNA",2020-12-27 09:22:52,2020-12-27 09:31:15,2020-12-27 12:43:40,"Customers End","Boye","Wale",2020-12-27 18:38:25,"Completed","Closed","00:08:23","03:12:25","Sunday"," 9AM"
"AXA-20201213-5780-C100","Cloud100","Chatbot","Sahad","ENUGU",2020-12-13 11:52:54,2020-12-13 12:03:26,2020-12-13 14:19:03,"Line damage","Boye","Wale",2020-12-13 17:33:52,"Completed","Closed","00:10:32","02:15:37","Sunday","11AM"
"AXA-20201223-5704-HSE","High speed Internet","Email","Dan","DELTA",2020-12-23 12:54:20,2020-12-23 12:56:02,2020-12-23 13:27:44,"Customers End","Boye","Wale",2020-12-23 16:40:28,"Completed","Closed","00:01:42","00:31:42","Wednesday","12PM"
"AXA-20201203-2201-WiFi3","WiFI - 3","Social Media","Chan","FCT ABUJA",2020-12-03 11:34:14,2020-12-03 11:36:34,2020-12-03 11:50:22,"Line damage","Boye","Wale",2020-12-03 17:06:49,"Completed","Closed","00:02:20","00:13:48","Thursday","11AM"
"AXA-20201201-3638-WiFi4","WiFI - 4","WebForm","BetSan","KADUNA",2020-12-01 13:19:19,2020-12-01 13:28:00,2020-12-01 13:40:05,"Customers End","Boye","Wale",2020-12-01 18:19:39,"Completed","Closed","00:08:41","00:12:05","Tuesday"," 1PM"
"AXA-20201231-1314-C100","Cloud100","Social Media","Sterling","LAGOS",2020-12-31 18:52:08,2020-12-31 18:54:15,2020-12-31 19:30:17,"Customers End","Boye","Wale",2021-01-01 13:14:22,"Completed","Closed","00:02:07","00:36:02","Thursday"," 6PM"
"AXA-20201214-4938-WiFi6","WiFI - 6","Email","ROCAD","NASARAWA",2020-12-14 11:55:41,2020-12-14 12:05:01,2020-12-14 13:46:08,"Customers End","Brenda","Kerry",2020-12-14 19:19:37,"Completed","Closed","00:09:20","01:41:07","Monday","11AM"
"AXA-20201201-5160-HSE","High speed Internet","Social Media","ROCAD","ANAMBRA",2020-12-01 15:42:38,2020-12-01 15:50:46,2020-12-01 20:13:20,"Customers End","Brenda","Kerry",2020-12-02 00:28:14,"Completed","Closed","00:08:08","04:22:34","Tuesday"," 3PM"
"AXA-20201209-3070-C100","Cloud100","Email","Trifarms","EDO",2020-12-09 09:48:14,2020-12-09 09:57:35,2020-12-09 15:35:23,"Line damage","Brenda","Kerry",2020-12-09 18:52:03,"Completed","Closed","00:09:21","05:37:48","Wednesday"," 9AM"
