start_time,end_time,hhid,account_num,account_type,weight,district,urban,gender,age,hh_members,highest_grade_completed,mm_account_cancelled,prefer_cash,mm_trust,mm_account_telco,mm_account_telco_main,v234,agent_trust,v236,v237,v238,v240,v241,v242,v243,v244,v245,v246
"Oct 30, 2019 2:41:48 PM","Oct 30, 2019 3:42:07 PM",1326,1,None,2397.2498,District_C,Rural,male,30,2,,no,yes,no,,,,,,,,,,,,,,
"Oct 30, 2019 4:15:56 PM","Oct 30, 2019 5:17:48 PM",1327,1,Mobile Money,315.38559,District_B,Rural,male,37,7,,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,yes,no,,no,no
"Oct 30, 2019 10:01:35 AM","Oct 30, 2019 11:17:43 AM",1327,2,SACCO Account,315.38559,District_B,Rural,male,37,7,,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,yes,no,,no,no
"Oct 30, 2019 1:31:47 PM","Oct 30, 2019 2:36:18 PM",1327,3,VSLA Account,315.38559,District_B,Rural,male,37,7,,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,yes,no,,no,no
"Oct 30, 2019 2:51:36 PM","Oct 30, 2019 3:55:39 PM",1328,1,Mobile Money,612.10864,District_C,Rural,male,52,8,primary 6,no,yes,no,Company_B,,yes,no,,yes,yes,yes,no,no,yes,,no,no
"Oct 30, 2019 4:19:35 PM","Oct 30, 2019 5:33:49 PM",1329,1,Mobile Money,612.10864,District_C,Rural,female,23,5,secondary 6,no,yes,no,Company_B Company_C,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,yes,no
"Oct 30, 2019 10:02:35 AM","Oct 30, 2019 11:09:16 AM",1330,1,Mobile Money,153.02716,District_C,Rural,female,45,6,secondary 2,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,yes,no,yes,,no,no
"Oct 30, 2019 11:19:09 AM","Oct 30, 2019 12:28:00 PM",1330,2,SACCO Account,153.02716,District_C,Rural,female,45,6,secondary 2,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,yes,no,yes,,no,no
"Oct 30, 2019 12:35:17 PM","Oct 30, 2019 1:42:35 PM",1331,1,SACCO Account,1525.9841,District_C,Rural,female,31,4,,no,yes,no,,,,,,,,,,,,,,
"Oct 30, 2019 1:54:05 PM","Oct 30, 2019 2:59:41 PM",1331,2,VSLA Account,1525.9841,District_C,Rural,female,31,4,,no,yes,no,,,,,,,,,,,,,,
"Oct 30, 2019 3:15:39 PM","Oct 30, 2019 4:32:40 PM",1332,1,SACCO Account,552.86955,District_B,Rural,male,40,7,primary 4,yes,yes,no,,,,,,no,no,no,,,no,,no,no
"Oct 30, 2019 4:45:01 PM","Oct 30, 2019 5:35:48 PM",1333,1,Mobile Money,201.28313,District_C,Rural,male,36,5,primary 6,no,yes,no,Company_B Company_C,Company_B,yes,,,no,yes,no,no,no,no,,no,no
"Oct 30, 2019 9:27:30 AM","Oct 30, 2019 10:45:46 AM",1333,2,SACCO Account,201.28313,District_C,Rural,male,36,5,primary 6,no,yes,no,Company_B Company_C,Company_B,yes,,,no,yes,no,no,no,no,,no,no
"Oct 30, 2019 11:00:24 AM","Oct 30, 2019 12:06:29 PM",1334,1,Mobile Money,311.50997,District_A,Urban,female,30,5,primary 2,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,yes,yes,yes,yes,no,yes,,yes,no
"Oct 30, 2019 12:22:16 PM","Oct 30, 2019 1:34:56 PM",1334,2,Bank Account,311.50997,District_A,Urban,female,30,5,primary 2,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,yes,yes,yes,yes,no,yes,,yes,no
"Oct 30, 2019 1:42:18 PM","Oct 30, 2019 2:53:01 PM",1334,3,SACCO Account,311.50997,District_A,Urban,female,30,5,primary 2,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,yes,yes,yes,yes,no,yes,,yes,no
"Oct 30, 2019 4:16:26 PM","Oct 30, 2019 5:09:57 PM",1334,4,VSLA Account,311.50997,District_A,Urban,female,30,5,primary 2,no,yes,no,Company_A Company_B,Company_B,yes,yes,no,yes,yes,yes,yes,no,yes,,yes,no
"Oct 30, 2019 1:46:37 PM","Oct 30, 2019 2:47:48 PM",1335,1,Bank Account,263.76733,District_A,Urban,male,63,9,primary 6,no,yes,-97,,,,,,,,,,,,,,
"Oct 30, 2019 2:52:40 PM","Oct 30, 2019 3:48:51 PM",1336,1,Mobile Money,179.30268,District_A,Rural,male,45,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes
"Oct 30, 2019 3:56:45 PM","Oct 30, 2019 4:57:21 PM",1336,2,SACCO Account,179.30268,District_A,Rural,male,45,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes
"Oct 30, 2019 10:04:50 AM","Oct 30, 2019 11:07:42 AM",1336,3,VSLA Account,179.30268,District_A,Rural,male,45,6,primary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,no,yes,no,no,no,yes,yes,yes,yes
"Oct 30, 2019 11:10:46 AM","Oct 30, 2019 12:15:31 PM",1337,1,Mobile Money,211.93007,District_C,Urban,male,30,2,university,no,yes,no,Company_A Company_C,Company_A,no,yes,,yes,no,yes,yes,no,yes,yes,yes,yes
"Oct 30, 2019 12:17:45 PM","Oct 30, 2019 1:25:59 PM",1337,2,Bank Account,211.93007,District_C,Urban,male,30,2,university,no,yes,no,Company_A Company_C,Company_A,no,yes,,yes,no,yes,yes,no,yes,yes,yes,yes
"Oct 30, 2019 2:05:06 PM","Oct 30, 2019 3:15:50 PM",1337,3,SACCO Account,211.93007,District_C,Urban,male,30,2,university,no,yes,no,Company_A Company_C,Company_A,no,yes,,yes,no,yes,yes,no,yes,yes,yes,yes
"Oct 30, 2019 9:59:59 AM","Oct 30, 2019 10:57:13 AM",1337,4,VSLA Account,211.93007,District_C,Urban,male,30,2,university,no,yes,no,Company_A Company_C,Company_A,no,yes,,yes,no,yes,yes,no,yes,yes,yes,yes
"Oct 30, 2019 12:23:25 PM","Oct 30, 2019 1:34:38 PM",1338,1,SACCO Account,1869.415,District_C,Rural,male,38,5,,no,yes,no,,,,,,,,,,,,,,
"Oct 30, 2019 1:41:21 PM","Oct 30, 2019 2:44:00 PM",1339,1,Mobile Money,405.64741,District_C,Rural,female,39,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no
"Oct 30, 2019 3:02:19 PM","Oct 30, 2019 4:01:10 PM",1339,2,SACCO Account,405.64741,District_C,Rural,female,39,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no
"Oct 30, 2019 10:42:11 AM","Oct 30, 2019 12:13:29 PM",1339,3,VSLA Account,405.64741,District_C,Rural,female,39,5,primary 6,no,yes,no,Company_A Company_B,Company_B,yes,no,,no,yes,no,no,no,yes,,yes,no
"Oct 30, 2019 12:14:36 PM","Oct 30, 2019 2:04:09 PM",1340,1,Mobile Money,406.1418,District_B,Rural,male,39,10,other,no,yes,no,Company_A,,no,no,,yes,yes,yes,yes,no,yes,,no,no
"Oct 30, 2019 2:04:50 PM","Oct 30, 2019 3:18:56 PM",1340,2,SACCO Account,406.1418,District_B,Rural,male,39,10,other,no,yes,no,Company_A,,no,no,,yes,yes,yes,yes,no,yes,,no,no
"Oct 30, 2019 3:26:21 PM","Oct 30, 2019 4:44:54 PM",1340,3,VSLA Account,406.1418,District_B,Rural,male,39,10,other,no,yes,no,Company_A,,no,no,,yes,yes,yes,yes,no,yes,,no,no
"Oct 30, 2019 9:26:32 AM","Oct 30, 2019 10:30:27 AM",1341,1,Mobile Money,125.17037,District_A,Urban,female,34,6,,no,yes,no,Company_A,,no,,,no,no,yes,no,no,yes,,no,no
"Oct 30, 2019 10:37:26 AM","Oct 30, 2019 11:40:03 AM",1342,1,Mobile Money,79.144444,District_B,Rural,male,35,6,primary 6,no,yes,no,Company_A,,no,yes,,yes,no,yes,yes,no,no,,no,no
"Oct 30, 2019 11:52:48 AM","Oct 30, 2019 1:14:41 PM",1342,2,SACCO Account,79.144444,District_B,Rural,male,35,6,primary 6,no,yes,no,Company_A,,no,yes,,yes,no,yes,yes,no,no,,no,no
"Oct 30, 2019 1:32:52 PM","Oct 30, 2019 2:58:10 PM",1342,3,VSLA Account,79.144444,District_B,Rural,male,35,6,primary 6,no,yes,no,Company_A,,no,yes,,yes,no,yes,yes,no,no,,no,no
"Oct 30, 2019 11:05:50 AM","Oct 30, 2019 12:19:59 PM",1343,1,Mobile Money,179.47305,District_C,Rural,male,37,5,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,yes,yes,,no,no
"Oct 30, 2019 12:22:15 PM","Oct 30, 2019 1:17:18 PM",1343,2,SACCO Account,179.47305,District_C,Rural,male,37,5,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,yes,yes,,no,no
"Oct 30, 2019 1:30:50 PM","Oct 30, 2019 2:51:50 PM",1343,3,VSLA Account,179.47305,District_C,Rural,male,37,5,primary 6,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,yes,yes,,no,no
"Oct 30, 2019 2:59:00 PM","Oct 30, 2019 4:17:04 PM",1344,1,VSLA Account,312.80485,District_C,Rural,female,29,4,primary 4,no,yes,yes,,,,,,,,,,,,,,
"Oct 30, 2019 4:21:53 PM","Oct 30, 2019 5:34:41 PM",1345,1,VSLA Account,228.71913,District_C,Rural,male,21,4,secondary 3,no,yes,no,,,,,,,,,,,,,,
"Oct 30, 2019 10:01:50 AM","Oct 30, 2019 11:14:26 AM",1346,1,SACCO Account,379.00624,District_C,Rural,female,27,4,primary 6,yes,yes,no,,,,,,,,,,,,,,
"Oct 30, 2019 11:15:49 AM","Oct 30, 2019 12:28:15 PM",1346,2,VSLA Account,379.00624,District_C,Rural,female,27,4,primary 6,yes,yes,no,,,,,,,,,,,,,,
"Oct 30, 2019 12:41:22 PM","Oct 30, 2019 2:06:20 PM",1347,1,Mobile Money,327.94211,District_B,Rural,male,33,4,,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,no,,no,no
"Oct 30, 2019 2:11:18 PM","Oct 30, 2019 3:22:06 PM",1347,2,SACCO Account,327.94211,District_B,Rural,male,33,4,,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,no,,no,no
"Oct 30, 2019 11:26:23 AM","Oct 30, 2019 1:00:16 PM",1347,3,VSLA Account,327.94211,District_B,Rural,male,33,4,,no,yes,no,Company_A,,yes,no,,yes,yes,no,no,no,no,,no,no
"Oct 30, 2019 1:00:59 PM","Oct 30, 2019 2:31:03 PM",1348,1,Mobile Money,273.74667,District_B,Rural,male,48,5,primary 4,no,yes,no,Company_A Company_B,Company_A,no,yes,,no,yes,no,no,no,no,,no,yes
"Oct 30, 2019 2:36:28 PM","Oct 30, 2019 4:12:21 PM",1348,2,Bank Account,273.74667,District_B,Rural,male,48,5,primary 4,no,yes,no,Company_A Company_B,Company_A,no,yes,,no,yes,no,no,no,no,,no,yes
"Oct 30, 2019 4:15:16 PM","Oct 30, 2019 5:48:06 PM",1348,3,SACCO Account,273.74667,District_B,Rural,male,48,5,primary 4,no,yes,no,Company_A Company_B,Company_A,no,yes,,no,yes,no,no,no,no,,no,yes
"Oct 30, 2019 5:53:16 PM","Oct 30, 2019 7:22:17 PM",1348,4,VSLA Account,273.74667,District_B,Rural,male,48,5,primary 4,no,yes,no,Company_A Company_B,Company_A,no,yes,,no,yes,no,no,no,no,,no,yes
"Oct 30, 2019 12:02:09 PM","Oct 30, 2019 1:04:18 PM",1349,1,Mobile Money,505.74224,District_C,Rural,female,22,8,secondary 2,no,yes,no,Company_B,,yes,,,yes,yes,no,no,no,yes,,no,no
"Oct 30, 2019 1:12:26 PM","Oct 30, 2019 2:42:51 PM",1350,1,Mobile Money,388.13226,District_B,Rural,female,20,4,primary 6,no,yes,no,Company_A Company_B,Company_B,no,,,no,no,no,no,no,no,,no,no
"Oct 30, 2019 2:51:47 PM","Oct 30, 2019 4:16:22 PM",1350,2,SACCO Account,388.13226,District_B,Rural,female,20,4,primary 6,no,yes,no,Company_A Company_B,Company_B,no,,,no,no,no,no,no,no,,no,no
"Oct 30, 2019 5:05:07 PM","Oct 30, 2019 5:58:48 PM",1351,1,VSLA Account,420.51412,District_B,Rural,female,31,4,,yes,yes,no,,,,,,no,yes,no,no,,yes,,no,no
"Oct 30, 2019 5:59:17 PM","Oct 30, 2019 6:50:50 PM",1352,1,Mobile Money,455.25126,District_B,Rural,male,41,4,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
"Oct 30, 2019 12:35:19 PM","Oct 30, 2019 2:07:12 PM",1352,2,Bank Account,455.25126,District_B,Rural,male,41,4,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
"Oct 30, 2019 2:07:44 PM","Oct 30, 2019 3:23:57 PM",1352,3,SACCO Account,455.25126,District_B,Rural,male,41,4,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
"Oct 30, 2019 3:24:25 PM","Oct 30, 2019 4:50:26 PM",1352,4,VSLA Account,455.25126,District_B,Rural,male,41,4,secondary 6,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,no
"Oct 30, 2019 5:03:23 PM","Oct 30, 2019 6:03:17 PM",1353,1,Mobile Money,45.980952,District_A,Rural,male,19,1,primary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,yes,no,no,,no,no
"Oct 30, 2019 6:06:44 PM","Oct 30, 2019 7:15:06 PM",1354,1,VSLA Account,211.05185,District_B,Rural,female,19,5,secondary 3,yes,yes,yes,,,,yes,,no,yes,no,yes,no,no,,no,no
"Oct 30, 2019 9:30:54 AM","Oct 30, 2019 10:45:24 AM",1355,1,Mobile Money,122.99513,District_C,Rural,female,26,3,secondary 3,no,yes,yes,Company_B,,yes,no,,no,no,no,yes,no,yes,yes,no,no
"Oct 30, 2019 10:47:51 AM","Oct 30, 2019 12:12:04 PM",1355,2,VSLA Account,122.99513,District_C,Rural,female,26,3,secondary 3,no,yes,yes,Company_B,,yes,no,,no,no,no,yes,no,yes,yes,no,no
"Oct 30, 2019 12:12:34 PM","Oct 30, 2019 1:39:36 PM",1356,1,Mobile Money,336.50332,District_C,Rural,male,34,5,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,yes,no,yes,yes,,no,no
"Oct 30, 2019 4:49:06 PM","Oct 30, 2019 5:56:17 PM",1356,2,SACCO Account,336.50332,District_C,Rural,male,34,5,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,yes,no,yes,yes,,no,no
"Oct 30, 2019 3:10:20 PM","Oct 30, 2019 4:40:47 PM",1357,1,Mobile Money,151.52198,District_C,Rural,female,36,7,primary 2,no,yes,no,Company_B,,no,,,no,yes,no,no,no,yes,,yes,no
"Oct 30, 2019 10:18:26 AM","Oct 30, 2019 11:21:15 AM",1357,2,VSLA Account,151.52198,District_C,Rural,female,36,7,primary 2,no,yes,no,Company_B,,no,,,no,yes,no,no,no,yes,,yes,no
"Oct 30, 2019 1:13:42 PM","Oct 30, 2019 2:40:26 PM",1358,1,SACCO Account,1099.2969,District_B,Rural,female,42,5,secondary 2,yes,yes,yes,,,,,,no,no,yes,no,no,no,no,no,yes
"Oct 30, 2019 3:12:58 PM","Oct 30, 2019 4:46:55 PM",1358,2,VSLA Account,1099.2969,District_B,Rural,female,42,5,secondary 2,yes,yes,yes,,,,,,no,no,yes,no,no,no,no,no,yes
"Oct 30, 2019 5:03:38 PM","Oct 30, 2019 6:07:07 PM",1359,1,Mobile Money,509.47879,District_A,Urban,female,26,4,secondary 2,no,no,yes,Company_A,,yes,no,no,yes,yes,yes,yes,no,yes,,no,yes
"Oct 30, 2019 3:48:23 PM","Oct 30, 2019 5:07:42 PM",1360,1,SACCO Account,261.47217,District_C,Rural,female,44,2,primary 2,yes,yes,no,,,,,,no,no,no,no,,no,,no,no
"Oct 31, 2019 9:05:25 AM","Oct 31, 2019 10:21:46 AM",1361,1,Mobile Money,1251.7037,District_A,Urban,female,46,11,secondary 4,no,yes,no,Company_A Company_B,Company_A,yes,no,no,yes,yes,no,yes,no,yes,,yes,no
"Oct 31, 2019 11:40:05 AM","Oct 31, 2019 12:55:22 PM",1362,1,Mobile Money,611.13856,District_B,Rural,female,24,5,secondary 3,no,yes,no,Company_C,,no,no,,no,no,no,no,no,no,yes,no,no
"Oct 31, 2019 1:14:11 PM","Oct 31, 2019 2:17:09 PM",1363,1,Mobile Money,164.56691,District_C,Rural,female,67,4,,no,no,no,Company_B,,no,no,,no,no,no,yes,no,no,,no,no
"Oct 31, 2019 2:21:35 PM","Oct 31, 2019 3:27:42 PM",1363,2,VSLA Account,164.56691,District_C,Rural,female,67,4,,no,no,no,Company_B,,no,no,,no,no,no,yes,no,no,,no,no
"Oct 31, 2019 3:39:38 PM","Oct 31, 2019 4:42:05 PM",1364,1,Mobile Money,882.02188,District_C,Rural,male,29,7,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,yes,no
"Oct 31, 2019 9:36:49 AM","Oct 31, 2019 11:06:29 AM",1364,2,Bank Account,882.02188,District_C,Rural,male,29,7,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,yes,no
"Oct 31, 2019 8:43:35 AM","Oct 31, 2019 9:59:56 AM",1364,3,SACCO Account,882.02188,District_C,Rural,male,29,7,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,yes,no
"Oct 31, 2019 11:11:03 AM","Oct 31, 2019 12:20:41 PM",1364,4,VSLA Account,882.02188,District_C,Rural,male,29,7,primary 5,no,yes,no,Company_A Company_B,Company_B,yes,no,,yes,yes,no,no,no,yes,yes,yes,no
"Oct 31, 2019 12:07:19 PM","Oct 31, 2019 1:10:34 PM",1365,1,Mobile Money,273.74667,District_B,Rural,male,31,3,primary 3,no,no,no,Company_A,,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no
"Oct 31, 2019 12:26:53 PM","Oct 31, 2019 1:56:12 PM",1365,2,SACCO Account,273.74667,District_B,Rural,male,31,3,primary 3,no,no,no,Company_A,,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no
"Oct 31, 2019 1:59:37 PM","Oct 31, 2019 3:12:43 PM",1365,3,VSLA Account,273.74667,District_B,Rural,male,31,3,primary 3,no,no,no,Company_A,,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no
"Oct 31, 2019 3:23:57 PM","Oct 31, 2019 4:40:39 PM",1366,1,None,390.09477,District_C,Rural,female,35,4,primary 4,no,yes,no,,,,,,,,,,,,,,
"Oct 31, 2019 1:30:01 PM","Oct 31, 2019 2:26:32 PM",1367,1,VSLA Account,336.6543,District_C,Rural,female,49,7,primary 6,no,yes,,,,,,,,,,,,,,,
"Oct 31, 2019 10:06:29 AM","Oct 31, 2019 11:16:27 AM",1368,1,None,532.03166,District_B,Rural,female,47,4,primary 1,yes,yes,no,,,,no,,no,yes,no,no,no,no,,no,no
"Oct 31, 2019 8:46:15 AM","Oct 31, 2019 9:59:58 AM",1369,1,Mobile Money,67.642165,District_A,Urban,female,61,2,primary 6,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,yes,no,no
"Oct 31, 2019 10:09:58 AM","Oct 31, 2019 11:15:36 AM",1369,2,SACCO Account,67.642165,District_A,Urban,female,61,2,primary 6,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,yes,no,no
"Oct 31, 2019 11:21:46 AM","Oct 31, 2019 12:37:12 PM",1370,1,Mobile Money,196.93931,District_C,Rural,male,37,7,primary 6,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,yes,,no,no
"Oct 31, 2019 11:23:20 AM","Oct 31, 2019 12:37:30 PM",1370,2,Bank Account,196.93931,District_C,Rural,male,37,7,primary 6,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,yes,,no,no
"Oct 31, 2019 12:41:24 PM","Oct 31, 2019 1:43:47 PM",1370,3,SACCO Account,196.93931,District_C,Rural,male,37,7,primary 6,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,yes,,no,no
"Oct 31, 2019 12:46:36 PM","Oct 31, 2019 1:50:09 PM",1370,4,VSLA Account,196.93931,District_C,Rural,male,37,7,primary 6,no,yes,no,Company_B,,yes,no,no,no,yes,no,no,no,yes,,no,no
"Oct 31, 2019 2:00:12 PM","Oct 31, 2019 3:02:11 PM",1371,1,Mobile Money,700.30561,District_B,Rural,male,22,4,secondary 2,no,yes,no,Company_A,,yes,yes,,yes,no,no,yes,no,yes,yes,no,no
"Oct 31, 2019 3:17:21 PM","Oct 31, 2019 4:51:18 PM",1372,1,Mobile Money,1266.7501,District_B,Rural,male,29,3,primary 4,no,yes,,Company_A,,yes,,,yes,yes,no,no,no,yes,yes,yes,yes
"Oct 31, 2019 1:48:14 PM","Oct 31, 2019 3:10:56 PM",1372,2,VSLA Account,1266.7501,District_B,Rural,male,29,3,primary 4,no,yes,,Company_A,,yes,,,yes,yes,no,no,no,yes,yes,yes,yes
"Oct 31, 2019 10:25:30 AM","Oct 31, 2019 11:37:19 AM",1373,1,VSLA Account,163.97105,District_B,Rural,female,43,6,,yes,yes,no,,,,,,yes,no,no,,,no,,no,no
"Oct 31, 2019 3:16:00 PM","Oct 31, 2019 4:38:00 PM",1374,1,Mobile Money,254.54815,District_A,Urban,male,36,6,university,no,yes,yes,Company_A Company_B,Company_A,,yes,no,yes,yes,yes,yes,no,yes,,no,yes
"Oct 31, 2019 11:40:48 AM","Oct 31, 2019 12:58:52 PM",1374,2,Bank Account,254.54815,District_A,Urban,male,36,6,university,no,yes,yes,Company_A Company_B,Company_A,,yes,no,yes,yes,yes,yes,no,yes,,no,yes
"Oct 31, 2019 10:22:02 AM","Oct 31, 2019 11:35:05 AM",1374,3,VSLA Account,254.54815,District_A,Urban,male,36,6,university,no,yes,yes,Company_A Company_B,Company_A,,yes,no,yes,yes,yes,yes,no,yes,,no,yes
"Oct 31, 2019 1:13:01 PM","Oct 31, 2019 2:23:16 PM",1375,1,Mobile Money,191.77369,District_C,Rural,female,25,3,primary 5,no,yes,no,Company_B,,yes,no,,no,yes,no,no,no,yes,yes,yes,no
"Oct 31, 2019 11:40:18 AM","Oct 31, 2019 1:02:31 PM",1376,1,Mobile Money,111.34603,District_A,Rural,male,25,3,primary 6,no,yes,no,Company_A Company_B,Company_B,no,no,,yes,yes,yes,no,no,yes,yes,yes,no
"Oct 31, 2019 1:13:00 PM","Oct 31, 2019 2:26:16 PM",1376,2,Bank Account,111.34603,District_A,Rural,male,25,3,primary 6,no,yes,no,Company_A Company_B,Company_B,no,no,,yes,yes,yes,no,no,yes,yes,yes,no
"Oct 31, 2019 2:42:00 PM","Oct 31, 2019 3:44:32 PM",1376,3,VSLA Account,111.34603,District_A,Rural,male,25,3,primary 6,no,yes,no,Company_A Company_B,Company_B,no,no,,yes,yes,yes,no,no,yes,yes,yes,no
"Oct 31, 2019 2:34:26 PM","Oct 31, 2019 3:36:51 PM",1377,1,Mobile Money,221.53471,District_C,Rural,male,59,6,primary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,no,no,no,,no,no
"Oct 31, 2019 3:52:29 PM","Oct 31, 2019 4:53:43 PM",1377,2,SACCO Account,221.53471,District_C,Rural,male,59,6,primary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,no,no,no,,no,no
"Oct 31, 2019 3:43:28 PM","Oct 31, 2019 4:41:24 PM",1377,3,VSLA Account,221.53471,District_C,Rural,male,59,6,primary 3,no,yes,no,Company_A Company_B,Company_A,yes,no,,no,yes,no,no,no,no,,no,no
"Oct 31, 2019 3:13:44 PM","Oct 31, 2019 4:31:34 PM",1378,1,Mobile Money,1965.6235,District_A,Urban,female,20,18,secondary 6,no,yes,no,Company_A,,yes,no,no,no,yes,no,yes,no,yes,,yes,no
"Oct 31, 2019 12:45:18 PM","Oct 31, 2019 2:01:11 PM",1378,2,Bank Account,1965.6235,District_A,Urban,female,20,18,secondary 6,no,yes,no,Company_A,,yes,no,no,no,yes,no,yes,no,yes,,yes,no
"Oct 31, 2019 2:13:07 PM","Oct 31, 2019 3:09:41 PM",1379,1,Mobile Money,270.93333,District_C,Rural,male,42,4,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,yes,,no,no
"Oct 31, 2019 3:36:07 PM","Oct 31, 2019 4:35:35 PM",1379,2,Bank Account,270.93333,District_C,Rural,male,42,4,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,yes,,no,no
"Oct 31, 2019 9:05:07 AM","Oct 31, 2019 10:23:49 AM",1379,3,SACCO Account,270.93333,District_C,Rural,male,42,4,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,yes,,no,no
"Oct 31, 2019 10:32:36 AM","Oct 31, 2019 11:31:51 AM",1379,4,VSLA Account,270.93333,District_C,Rural,male,42,4,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,yes,no,yes,,no,no
"Oct 31, 2019 11:36:06 AM","Oct 31, 2019 12:23:36 PM",1380,1,SACCO Account,745.93327,District_C,Rural,female,38,6,primary 6,yes,yes,no,,,,no,,yes,yes,no,no,no,no,,no,no
"Oct 31, 2019 12:33:11 PM","Oct 31, 2019 1:49:38 PM",1381,1,None,970.1697,District_B,Rural,female,34,3,,yes,yes,no,,,,,,,,,,,,,,
"Oct 31, 2019 1:52:58 PM","Oct 31, 2019 3:00:16 PM",1382,1,Mobile Money,575.82147,District_A,Urban,male,38,5,primary 5,no,yes,no,Company_A,,yes,yes,,yes,no,no,yes,no,yes,yes,yes,no
"Oct 31, 2019 3:04:10 PM","Oct 31, 2019 3:59:38 PM",1382,2,Bank Account,575.82147,District_A,Urban,male,38,5,primary 5,no,yes,no,Company_A,,yes,yes,,yes,no,no,yes,no,yes,yes,yes,no
"Oct 31, 2019 12:57:31 PM","Oct 31, 2019 2:23:14 PM",1382,3,SACCO Account,575.82147,District_A,Urban,male,38,5,primary 5,no,yes,no,Company_A,,yes,yes,,yes,no,no,yes,no,yes,yes,yes,no
"Oct 31, 2019 2:28:47 PM","Oct 31, 2019 3:40:05 PM",1382,4,VSLA Account,575.82147,District_A,Urban,male,38,5,primary 5,no,yes,no,Company_A,,yes,yes,,yes,no,no,yes,no,yes,yes,yes,no
"Oct 31, 2019 3:45:51 PM","Oct 31, 2019 5:03:31 PM",1383,1,SACCO Account,245.81333,District_B,Rural,male,38,6,primary 4,yes,yes,no,,,,,,no,yes,yes,no,no,yes,,no,no
"Oct 31, 2019 10:56:19 AM","Oct 31, 2019 12:04:55 PM",1383,2,VSLA Account,245.81333,District_B,Rural,male,38,6,primary 4,yes,yes,no,,,,,,no,yes,yes,no,no,yes,,no,no
"Oct 31, 2019 12:06:26 PM","Oct 31, 2019 1:10:24 PM",1384,1,Mobile Money,558.18587,District_C,Rural,male,43,5,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,yes,,yes,no
"Oct 31, 2019 1:19:51 PM","Oct 31, 2019 2:31:55 PM",1384,2,Bank Account,558.18587,District_C,Rural,male,43,5,primary 6,no,yes,no,Company_B,,yes,,,no,yes,no,no,no,yes,,yes,no
